,Unnamed: 0,query_file,query_type,target_embedding_type,smallest_k_matched
1389,1389,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,text,2580
1390,1390,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,text_0_2_4,2613
1391,1391,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,text_0_2_4_llm_fs_single,1061
1392,1392,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,image,1791
1393,1393,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,spec_frequency,1
1394,1394,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,spec_onehot,1
1395,1395,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,spec,118
1396,1396,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,text,706
1397,1397,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4,759
1398,1398,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,5
1399,1399,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,image,665
1400,1400,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,spec_frequency,53
1401,1401,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,spec_onehot,56
1402,1402,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,spec,72
1403,1403,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,text,35
1404,1404,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,text_0_2_4,657
1405,1405,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,text_0_2_4_llm_fs_single,61
1406,1406,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,image,649
1407,1407,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,spec_frequency,3
1408,1408,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,spec_onehot,2
1409,1409,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,spec,3
1410,1410,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,text,2432
1411,1411,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,text_0_2_4,2482
1412,1412,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,text_0_2_4_llm_fs_single,534
1413,1413,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,image,942
1414,1414,BAR_sw_1_0_s_0_7_oc_query.json,specs,spec_frequency,1
1415,1415,BAR_sw_1_0_s_0_7_oc_query.json,specs,spec_onehot,1
1416,1416,BAR_sw_1_0_s_0_7_oc_query.json,specs,spec,52
1417,1417,BAR_sw_1_0_s_0_7_oc_query.json,specs,text,37
1418,1418,BAR_sw_1_0_s_0_7_oc_query.json,specs,text_0_2_4,46
1419,1419,BAR_sw_1_0_s_0_7_oc_query.json,specs,text_0_2_4_llm_fs_single,5
1420,1420,BAR_sw_1_0_s_0_7_oc_query.json,specs,image,120
1421,1421,circulars_p_4_oc_query3.json,specs,spec_frequency,109
1422,1422,circulars_p_4_oc_query3.json,specs,spec_onehot,381
1423,1423,circulars_p_4_oc_query3.json,specs,spec,772
1424,1424,circulars_p_4_oc_query3.json,specs,text,925
1425,1425,circulars_p_4_oc_query3.json,specs,text_0_2_4,936
1426,1426,circulars_p_4_oc_query3.json,specs,text_0_2_4_llm_fs_single,188
1427,1427,circulars_p_4_oc_query3.json,specs,image,1110
1428,1428,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,text,1
1429,1429,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,text_0_2_4,1
1430,1430,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,text_0_2_4_llm_fs_single,1
1431,1431,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,image,442
1432,1432,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,spec,59
1433,1433,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,text,1
1434,1434,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
1435,1435,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,2
1436,1436,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,image,115
1437,1437,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,spec,2901
1438,1438,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,text,1
1439,1439,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
1440,1440,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1441,1441,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,image,7
1442,1442,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,spec,56
1443,1443,gene_annotation_single_4_s_1_0_oc_query.txt,alt,text,25
1444,1444,gene_annotation_single_4_s_1_0_oc_query.txt,alt,text_0_2_4,10
1445,1445,gene_annotation_single_4_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,46
1446,1446,gene_annotation_single_4_s_1_0_oc_query.txt,alt,image,2162
1447,1447,gene_annotation_single_4_s_1_0_oc_query.txt,alt,spec,2175
1448,1448,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text,4
1449,1449,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4,2
1450,1450,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,2
1451,1451,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,image,33
1452,1452,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,spec,142
1453,1453,overview-landing_cc_0_query1.txt,alt,text,18
1454,1454,overview-landing_cc_0_query1.txt,alt,text_0_2_4,29
1455,1455,overview-landing_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,107
1456,1456,overview-landing_cc_0_query1.txt,alt,image,351
1457,1457,overview-landing_cc_0_query1.txt,alt,spec,381
1458,1458,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
1459,1459,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
1460,1460,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,6
1461,1461,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,294
1462,1462,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,219
1463,1463,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,text,1
1464,1464,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,text_0_2_4,5
1465,1465,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,text_0_2_4_llm_fs_single,4
1466,1466,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,image,6
1467,1467,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,spec,792
1468,1468,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,text,1
1469,1469,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4,1
1470,1470,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4_llm_fs_single,1
1471,1471,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,image,187
1472,1472,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,spec,1
1473,1473,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
1474,1474,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
1475,1475,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
1476,1476,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,39
1477,1477,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,57
1478,1478,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,text,244
1479,1479,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,text_0_2_4,255
1480,1480,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,text_0_2_4_llm_fs_single,94
1481,1481,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,image,143
1482,1482,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,spec,29
1483,1483,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,text,928
1484,1484,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,text_0_2_4,897
1485,1485,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,text_0_2_4_llm_fs_single,387
1486,1486,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,image,783
1487,1487,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,spec,989
1488,1488,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,text,1
1489,1489,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
1490,1490,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,2
1491,1491,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,image,2
1492,1492,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,spec,533
1493,1493,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,text,1
1494,1494,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,text_0_2_4,1
1495,1495,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,text_0_2_4_llm_fs_single,1
1496,1496,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,image,6
1497,1497,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,spec,128
1498,1498,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,text,5
1499,1499,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,text_0_2_4,4
1500,1500,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,3
1501,1501,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,image,3
1502,1502,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,spec,69
1503,1503,overview-landing_cc_0_query3.txt,alt,text,50
1504,1504,overview-landing_cc_0_query3.txt,alt,text_0_2_4,46
1505,1505,overview-landing_cc_0_query3.txt,alt,text_0_2_4_llm_fs_single,163
1506,1506,overview-landing_cc_0_query3.txt,alt,image,613
1507,1507,overview-landing_cc_0_query3.txt,alt,spec,335
1508,1508,overview-landing_cc_0_query2.txt,alt,text,28
1509,1509,overview-landing_cc_0_query2.txt,alt,text_0_2_4,34
1510,1510,overview-landing_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,73
1511,1511,overview-landing_cc_0_query2.txt,alt,image,426
1512,1512,overview-landing_cc_0_query2.txt,alt,spec,474
1513,1513,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,text,1
1514,1514,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,text_0_2_4,1
1515,1515,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,text_0_2_4_llm_fs_single,1
1516,1516,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,image,378
1517,1517,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,spec,12
1518,1518,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,text,66
1519,1519,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,text_0_2_4,66
1520,1520,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,text_0_2_4_llm_fs_single,76
1521,1521,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,image,138
1522,1522,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,spec,14
1523,1523,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,text,157
1524,1524,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4,157
1525,1525,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4_llm_fs_single,21
1526,1526,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,image,561
1527,1527,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,spec,485
1528,1528,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
1529,1529,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,5
1530,1530,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,3
1531,1531,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,42
1532,1532,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,208
1533,1533,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,text,37
1534,1534,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,text_0_2_4,37
1535,1535,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,51
1536,1536,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,image,7
1537,1537,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,spec,551
1538,1538,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,text,1
1539,1539,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,text_0_2_4,1
1540,1540,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,text_0_2_4_llm_fs_single,1
1541,1541,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,image,91
1542,1542,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,spec,2
1543,1543,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,text,9
1544,1544,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,text_0_2_4,13
1545,1545,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,text_0_2_4_llm_fs_single,43
1546,1546,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,image,763
1547,1547,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,spec,11
1548,1548,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,2
1549,1549,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
1550,1550,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1551,1551,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,image,45
1552,1552,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,spec,203
1553,1553,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,text,171
1554,1554,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4,10
1555,1555,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4_llm_fs_single,138
1556,1556,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,image,228
1557,1557,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,spec,2218
1558,1558,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,text,1188
1559,1559,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,text_0_2_4,1213
1560,1560,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,348
1561,1561,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,image,803
1562,1562,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,spec,992
1563,1563,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,text,2
1564,1564,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,2
1565,1565,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,27
1566,1566,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,image,1
1567,1567,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,137
1568,1568,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,text,1
1569,1569,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,text_0_2_4,1
1570,1570,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,22
1571,1571,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,image,537
1572,1572,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,spec,68
1573,1573,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,5
1574,1574,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
1575,1575,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,32
1576,1576,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,15
1577,1577,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,63
1578,1578,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,text,5
1579,1579,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4,5
1580,1580,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,6
1581,1581,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,image,12
1582,1582,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,spec,1189
1583,1583,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,text,236
1584,1584,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,text_0_2_4,236
1585,1585,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,text_0_2_4_llm_fs_single,14
1586,1586,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,image,24
1587,1587,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,spec,2492
1588,1588,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,text,91
1589,1589,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,text_0_2_4,91
1590,1590,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,239
1591,1591,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,image,343
1592,1592,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,spec,95
1593,1593,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,text,1
1594,1594,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4,1
1595,1595,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,30
1596,1596,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,image,53
1597,1597,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,spec,3104
1598,1598,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,text,6
1599,1599,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,4
1600,1600,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1601,1601,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,image,26
1602,1602,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,spec,136
1603,1603,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,text,37
1604,1604,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4,37
1605,1605,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,51
1606,1606,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,image,7
1607,1607,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,spec,551
1608,1608,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,text,10
1609,1609,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,text_0_2_4,3
1610,1610,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,text_0_2_4_llm_fs_single,57
1611,1611,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,image,789
1612,1612,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,spec,70
1613,1613,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,text,4
1614,1614,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,text_0_2_4,4
1615,1615,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,text_0_2_4_llm_fs_single,4
1616,1616,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,image,54
1617,1617,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,spec,2934
1618,1618,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text,1
1619,1619,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4,6
1620,1620,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1621,1621,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,image,286
1622,1622,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,spec,2
1623,1623,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,text,1
1624,1624,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,text_0_2_4,1
1625,1625,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,text_0_2_4_llm_fs_single,1
1626,1626,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,image,1
1627,1627,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,spec,29
1628,1628,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,text,21
1629,1629,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4,1
1630,1630,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4_llm_fs_single,160
1631,1631,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,image,282
1632,1632,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,spec,2153
1633,1633,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,text,55
1634,1634,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4,63
1635,1635,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,5
1636,1636,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,image,229
1637,1637,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,spec,596
1638,1638,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,text,167
1639,1639,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4,185
1640,1640,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4_llm_fs_single,65
1641,1641,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,image,30
1642,1642,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,spec,1209
1643,1643,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,text,3
1644,1644,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,text_0_2_4,3
1645,1645,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,10
1646,1646,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,image,19
1647,1647,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,spec,2246
