,query_file,query_type,target_embedding_type,smallest_k_matched
1436,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,image,115
1437,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,spec,2907
1438,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,text,45
1439,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,10
1440,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,66
1441,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,image,87
1442,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt,spec,129
1443,gene_annotation_single_4_s_1_0_oc_query.txt,alt,text,25
1444,gene_annotation_single_4_s_1_0_oc_query.txt,alt,text_0_2_4,11
1445,gene_annotation_single_4_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,57
1446,gene_annotation_single_4_s_1_0_oc_query.txt,alt,image,2163
1447,gene_annotation_single_4_s_1_0_oc_query.txt,alt,spec,2177
1448,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text,4
1449,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4,2
1450,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,2
1451,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,image,33
1452,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt,spec,142
1453,overview-landing_cc_0_query1.txt,alt,text,18
1454,overview-landing_cc_0_query1.txt,alt,text_0_2_4,29
1455,overview-landing_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,107
1456,overview-landing_cc_0_query1.txt,alt,image,351
1457,overview-landing_cc_0_query1.txt,alt,spec,381
1458,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,15
1459,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,6
1460,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,74
1461,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,524
1462,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,241
1463,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,text,1
1464,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,text_0_2_4,5
1465,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,text_0_2_4_llm_fs_single,4
1466,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,image,6
1467,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt,spec,792
1468,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,text,3
1469,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4,14
1470,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4_llm_fs_single,10
1471,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,image,187
1472,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt,spec,12
1473,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
1474,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
1475,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
1476,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,39
1477,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,56
1478,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,text,244
1479,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,text_0_2_4,255
1480,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,text_0_2_4_llm_fs_single,94
1481,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,image,95
1482,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt,spec,27
1483,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,text,928
1484,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,text_0_2_4,897
1485,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,text_0_2_4_llm_fs_single,151
1486,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,image,783
1487,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt,spec,989
1488,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,text,1
1489,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
1490,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,2
1491,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,image,2
1492,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt,spec,533
1493,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,text,1
1494,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,text_0_2_4,1
1495,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,text_0_2_4_llm_fs_single,1
1496,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,image,6
1497,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt,spec,128
1498,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,text,9
1499,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,text_0_2_4,30
1500,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,240
1501,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,image,138
1502,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt,spec,536
1503,overview-landing_cc_0_query3.txt,alt,text,50
1504,overview-landing_cc_0_query3.txt,alt,text_0_2_4,46
1505,overview-landing_cc_0_query3.txt,alt,text_0_2_4_llm_fs_single,163
1506,overview-landing_cc_0_query3.txt,alt,image,613
1507,overview-landing_cc_0_query3.txt,alt,spec,335
1508,overview-landing_cc_0_query2.txt,alt,text,28
1509,overview-landing_cc_0_query2.txt,alt,text_0_2_4,34
1510,overview-landing_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,73
1511,overview-landing_cc_0_query2.txt,alt,image,426
1512,overview-landing_cc_0_query2.txt,alt,spec,474
1513,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,text,6
1514,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,text_0_2_4,5
1515,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,text_0_2_4_llm_fs_single,16
1516,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,image,378
1517,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt,spec,18
1518,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,text,64
1519,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,text_0_2_4,64
1520,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,text_0_2_4_llm_fs_single,74
1521,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,image,96
1522,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt,spec,12
1523,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,text,157
1524,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4,157
1525,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4_llm_fs_single,21
1526,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,image,561
1527,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt,spec,485
1528,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
1529,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,5
1530,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,3
1531,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,42
1532,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,208
1533,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,text,42
1534,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,text_0_2_4,37
1535,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,51
1536,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,image,10
1537,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt,spec,551
1538,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,text,14
1539,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,text_0_2_4,1
1540,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,text_0_2_4_llm_fs_single,6
1541,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,image,163
1542,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt,spec,125
1543,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,text,9
1544,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,text_0_2_4,13
1545,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,text_0_2_4_llm_fs_single,43
1546,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,image,763
1547,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt,spec,11
1548,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,2
1549,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
1550,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1551,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,image,45
1552,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt,spec,203
1553,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,text,3
1554,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4,1
1555,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4_llm_fs_single,138
1556,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,image,120
1557,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt,spec,1513
1558,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,text,1068
1559,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,text_0_2_4,1017
1560,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,348
1561,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,image,676
1562,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt,spec,951
1563,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,text,2
1564,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,2
1565,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,21
1566,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,image,1
1567,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,1
1568,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,text,1
1569,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,text_0_2_4,1
1570,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,25
1571,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,image,584
1572,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt,spec,91
1573,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,5
1574,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
1575,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,32
1576,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,15
1577,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,63
1578,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,text,5
1579,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4,5
1580,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,6
1581,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,image,12
1582,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt,spec,1189
1583,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,text,236
1584,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,text_0_2_4,236
1585,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,text_0_2_4_llm_fs_single,14
1586,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,image,24
1587,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt,spec,2490
1588,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,text,91
1589,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,text_0_2_4,91
1590,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,239
1591,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,image,343
1592,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt,spec,95
1593,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,text,1
1594,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4,1
1595,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,30
1596,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,image,53
1597,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt,spec,3104
1598,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,text,6
1599,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,4
1600,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1601,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,image,26
1602,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt,spec,136
1603,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,text,42
1604,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4,37
1605,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,51
1606,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,image,10
1607,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt,spec,551
1608,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,text,10
1609,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,text_0_2_4,3
1610,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,text_0_2_4_llm_fs_single,57
1611,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,image,789
1612,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,spec,70
1613,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,text,4
1614,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,text_0_2_4,4
1615,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,text_0_2_4_llm_fs_single,4
1616,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,image,54
1617,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,spec,2934
1618,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text,1
1619,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4,6
1620,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1621,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,image,286
1622,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,spec,2
1623,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,text,1
1624,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,text_0_2_4,1
1625,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,text_0_2_4_llm_fs_single,1
1626,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,image,1
1627,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,spec,29
1628,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,text,10
1629,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4,1
1630,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4_llm_fs_single,101
1631,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,image,82
1632,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,spec,866
1633,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,text,55
1634,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4,63
1635,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,1
1636,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,image,66
1637,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,spec,593
1638,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,text,55
1639,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4,73
1640,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4_llm_fs_single,65
1641,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,image,1
1642,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,spec,1207
1643,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,text,3
1644,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,text_0_2_4,3
1645,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
1646,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,image,19
1647,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,spec,189
1648,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,text,29
1649,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4,22
1650,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,14
1651,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,image,32
1652,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,spec,2656
1653,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,text,1
1654,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4,1
1655,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,7
1656,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,image,25
1657,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,spec,357
1658,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,text,507
1659,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,text_0_2_4,487
1660,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,337
1661,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,image,361
1662,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,spec,239
1663,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,text,28
1664,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,text_0_2_4,15
1665,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,72
1666,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,image,300
1667,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,spec,2926
1668,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,text,145
1669,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,text_0_2_4,145
1670,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,81
1671,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,image,862
1672,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,spec,2128
1673,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,text,2
1674,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,text_0_2_4,1
1675,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,text_0_2_4_llm_fs_single,5
1676,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,image,658
1677,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,spec,1686
1678,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,text,9
1679,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,text_0_2_4,21
1680,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
1681,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,image,379
1682,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,spec,550
1683,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,text,1
1684,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4,1
1685,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,103
1686,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,image,68
1687,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,spec,1897
1688,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,text,131
1689,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4,53
1690,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4_llm_fs_single,4
1691,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,image,279
1692,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,spec,1801
1693,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,text,1
1694,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,text_0_2_4,1
1695,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,text_0_2_4_llm_fs_single,1
1696,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,image,5
1697,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,spec,209
1698,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,text,101
1699,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4,1
1700,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4_llm_fs_single,7
1701,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,image,282
1702,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,spec,278
1703,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,6
1704,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,2
1705,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,9
